theta1_deg,theta2_deg,r_max_mm,center_x_mm,center_z_mm,phi_deg,g_mm,secure_wrap,caged,self_collision_ok,self_collision_clearance_mm,self_collision_pair
-2.0,0.0,174.256,537.53,-15.0,22.0,348.511,False,False,True,21.748,housing|node1
-2.0,2.0,149.822,540.415,-15.0,16.0,299.643,False,False,True,21.748,housing|node1
-2.0,4.0,138.721,376.13,-15.0,26.0,277.443,False,False,True,21.748,housing|node1
-2.0,6.0,135.109,330.066,-15.0,32.0,270.218,False,False,True,21.748,housing|node1
-2.0,8.0,133.247,319.002,-15.0,34.0,266.495,False,False,True,21.748,housing|node1
-2.0,10.0,131.878,296.591,-15.0,38.0,263.755,False,False,True,21.748,housing|node1
-2.0,12.0,131.278,290.031,-15.0,44.0,262.556,False,False,True,21.748,housing|node1
-2.0,14.0,130.655,286.444,-15.0,64.0,261.31,False,False,True,21.748,housing|node1
-2.0,16.0,128.287,272.81,-15.0,52.0,256.575,False,False,True,21.748,housing|node1
-2.0,18.0,125.058,253.575,-15.0,42.0,250.115,False,False,True,21.748,housing|node1
-2.0,20.0,121.511,234.368,-15.0,56.0,243.022,False,False,True,21.748,housing|node1
-2.0,22.0,110.018,222.655,-15.0,34.0,220.037,False,False,True,21.748,housing|node1
-2.0,24.0,99.353,211.209,-17.789,40.0,198.677,False,True,True,21.748,housing|node1
-2.0,26.0,88.465,199.383,-20.677,40.0,176.929,False,False,True,21.748,housing|node1
-2.0,28.0,76.011,189.371,-7.99,60.0,145.38,False,True,True,21.748,housing|node1
-2.0,30.0,66.469,183.475,34.668,84.0,123.258,False,True,True,21.748,housing|node1
-2.0,32.0,57.379,173.846,42.795,102.0,91.65,False,True,True,21.748,housing|node1
-2.0,34.0,46.468,161.385,52.458,94.0,78.814,False,True,True,20.458,node5|node9
-2.0,36.0,34.862,145.436,-15.0,86.0,69.046,False,True,True,18.456,node4|node8
0.0,-36.0,119.97,348.902,-15.0,16.0,239.94,False,False,True,18.456,node3|node7
0.0,-34.0,121.66,353.182,-15.0,14.0,243.32,False,False,True,20.458,node3|node7
0.0,-32.0,125.375,52.406,347.663,24.0,250.751,False,False,True,21.779,housing|node1
0.0,-30.0,135.514,61.343,356.603,30.0,271.027,False,False,True,21.779,housing|node1
0.0,-28.0,143.927,72.77,363.15,30.0,287.855,False,False,True,21.779,housing|node1
0.0,-26.0,147.821,83.53,367.043,26.0,295.641,False,False,True,21.779,housing|node1
0.0,-24.0,148.851,85.646,368.074,22.0,297.703,False,False,True,21.779,housing|node1
0.0,-22.0,146.872,88.102,366.095,22.0,293.744,False,False,True,21.779,housing|node1
0.0,-20.0,142.11,411.969,-15.0,14.0,284.22,False,False,True,21.779,housing|node1
0.0,-18.0,146.61,425.844,-15.0,14.0,293.219,False,False,True,21.779,housing|node1
0.0,-16.0,155.997,447.523,-15.0,18.0,311.994,False,False,True,21.779,housing|node1
0.0,-14.0,162.926,467.88,-15.0,20.0,325.851,False,False,True,21.779,housing|node1
0.0,-12.0,166.577,486.492,-15.0,14.0,333.153,False,False,True,21.779,housing|node1
0.0,-10.0,169.702,502.968,-15.0,20.0,339.404,False,False,True,21.779,housing|node1
0.0,-8.0,167.538,516.958,-15.0,18.0,335.076,False,False,True,21.779,housing|node1
0.0,-6.0,161.758,528.165,-15.0,20.0,323.517,False,False,True,21.779,housing|node1
0.0,-4.0,149.583,536.347,-15.0,20.0,299.167,False,False,True,21.779,housing|node1
0.0,-2.0,131.503,541.328,-15.0,24.0,263.006,False,False,True,21.779,housing|node1
0.0,0.0,106.438,543.0,-15.0,18.0,212.875,False,False,True,21.779,housing|node1
0.0,2.0,105.777,263.164,-15.0,28.0,211.554,False,False,True,21.779,housing|node1
0.0,4.0,105.777,260.673,-15.0,28.0,211.554,False,False,True,21.779,housing|node1
0.0,6.0,105.777,256.582,-15.0,30.0,211.554,False,False,True,21.779,housing|node1
0.0,8.0,105.777,250.979,-15.0,28.0,211.554,False,False,True,21.779,housing|node1
0.0,10.0,105.777,243.984,-15.0,26.0,211.554,False,False,True,21.779,housing|node1
0.0,12.0,105.777,235.746,-15.0,26.0,211.554,False,False,True,21.779,housing|node1
0.0,14.0,108.24,226.44,-17.463,26.0,216.48,False,False,True,21.779,housing|node1
0.0,16.0,122.392,241.315,-31.615,32.0,244.785,False,False,True,21.779,housing|node1
0.0,18.0,120.397,226.376,-42.844,34.0,240.793,False,False,True,21.779,housing|node1
0.0,20.0,110.937,213.771,-51.022,34.0,221.873,False,False,True,21.779,housing|node1
0.0,22.0,100.756,201.012,-56.095,38.0,201.511,False,False,True,21.779,housing|node1
0.0,24.0,90.322,188.46,-58.074,40.0,180.644,False,False,True,21.779,housing|node1
0.0,26.0,76.35,176.135,-51.419,38.0,151.563,False,True,True,21.779,housing|node1
0.0,28.0,66.2,182.977,22.763,74.0,119.0,False,True,True,21.779,housing|node1
0.0,30.0,57.709,174.495,32.85,90.0,98.933,False,True,True,21.779,housing|node1
0.0,32.0,49.292,165.564,41.322,100.0,80.756,False,True,True,21.779,housing|node1
0.0,34.0,41.22,156.577,49.557,134.0,57.268,False,True,True,20.458,node3|node7
0.0,36.0,29.812,143.07,60.856,120.0,51.109,False,True,True,18.456,node5|node9
2.0,-36.0,101.679,359.741,-15.0,26.0,203.359,False,False,True,18.456,node5|node9
2.0,-34.0,102.693,363.501,-15.0,26.0,205.385,False,False,True,20.458,node3|node7
2.0,-32.0,105.852,101.404,322.106,34.0,211.704,False,False,True,21.748,housing|node1
2.0,-30.0,112.611,118.772,327.667,34.0,225.222,False,False,True,21.748,housing|node1
2.0,-28.0,117.161,142.102,330.59,30.0,234.322,False,False,True,21.748,housing|node1
2.0,-26.0,119.884,167.916,330.677,40.0,239.768,False,False,True,21.748,housing|node1
2.0,-24.0,119.412,190.877,327.789,40.0,238.824,False,False,True,21.748,housing|node1
2.0,-22.0,116.872,420.042,-15.0,18.0,233.745,False,False,True,21.748,housing|node1
2.0,-20.0,121.688,433.11,-15.0,24.0,243.376,False,False,True,21.748,housing|node1
2.0,-18.0,127.507,453.904,-15.0,20.0,255.014,False,False,True,21.748,housing|node1
2.0,-16.0,131.621,473.304,-15.0,16.0,263.242,False,False,True,21.748,housing|node1
2.0,-14.0,135.944,490.894,-15.0,24.0,271.889,False,False,True,21.748,housing|node1
2.0,-12.0,135.191,506.292,-15.0,20.0,270.381,False,False,True,21.748,housing|node1
2.0,-10.0,131.032,519.156,-15.0,20.0,262.065,False,False,True,21.748,housing|node1
2.0,-8.0,122.848,529.199,-15.0,24.0,245.697,False,False,True,21.748,housing|node1
2.0,-6.0,108.467,536.188,-15.0,24.0,216.933,False,False,True,21.748,housing|node1
2.0,-4.0,88.646,539.959,-15.0,28.0,177.292,False,False,True,21.748,housing|node1
2.0,-2.0,90.274,202.52,-15.0,54.0,180.549,False,False,True,21.748,housing|node1
2.0,0.0,90.288,202.558,-15.0,54.0,180.577,False,False,True,21.748,housing|node1
2.0,2.0,90.237,202.481,-15.0,54.0,180.474,False,False,True,21.748,housing|node1
2.0,4.0,90.283,202.595,-15.0,54.0,180.566,False,False,True,21.748,housing|node1
2.0,6.0,90.233,202.949,-15.0,54.0,180.466,False,False,True,21.748,housing|node1
2.0,8.0,97.378,208.239,-23.188,50.0,194.756,False,False,True,21.748,housing|node1
2.0,10.0,113.806,219.751,-41.944,50.0,227.612,False,False,True,21.748,housing|node1
2.0,12.0,127.117,228.503,-58.144,60.0,254.233,False,False,True,21.748,housing|node1
2.0,14.0,130.269,226.194,-71.538,50.0,260.538,False,False,True,21.748,housing|node1
2.0,16.0,122.273,212.391,-81.941,34.0,244.546,False,False,True,21.748,housing|node1
2.0,18.0,113.423,198.267,-89.234,34.0,226.846,False,False,True,21.748,housing|node1
2.0,20.0,103.782,184.435,-93.372,36.0,207.564,False,False,True,21.748,housing|node1
2.0,22.0,93.434,171.316,-94.377,40.0,186.867,False,False,True,21.748,housing|node1
2.0,24.0,79.944,155.852,-92.341,34.0,159.888,False,False,True,21.748,housing|node1
2.0,26.0,65.21,141.328,-86.963,40.0,130.42,False,False,True,21.748,housing|node1
2.0,28.0,58.441,174.972,20.876,92.0,95.745,False,True,True,21.748,housing|node1
2.0,30.0,50.28,167.158,30.377,102.0,77.033,False,True,True,21.748,housing|node1
2.0,32.0,42.48,158.71,39.145,116.0,62.136,False,True,True,21.748,housing|node1
2.0,34.0,34.706,150.239,47.814,126.0,49.931,False,True,True,20.458,node3|node7
2.0,36.0,26.628,142.77,56.739,162.0,36.321,False,True,True,18.456,node5|node9
4.0,-36.0,76.127,366.938,-15.0,24.0,152.253,False,False,True,18.456,node4|node8
4.0,-34.0,77.437,375.277,-15.0,22.0,154.874,False,False,True,20.458,node5|node9
4.0,-32.0,84.944,152.389,291.611,36.0,169.887,False,False,True,21.657,housing|node1
4.0,-30.0,91.324,174.293,293.624,36.0,182.648,False,False,True,21.657,housing|node1
4.0,-28.0,95.354,197.31,292.833,46.0,190.707,False,False,True,21.657,housing|node1
4.0,-26.0,96.302,218.226,289.111,44.0,192.604,False,False,True,21.657,housing|node1
4.0,-24.0,95.874,240.177,282.392,48.0,191.747,False,False,True,21.657,housing|node1
4.0,-22.0,91.941,435.457,-15.0,22.0,183.883,False,False,True,21.657,housing|node1
4.0,-20.0,96.69,455.316,-15.0,18.0,193.381,False,False,True,21.657,housing|node1
4.0,-18.0,102.155,473.715,-15.0,26.0,204.309,False,False,True,21.657,housing|node1
4.0,-16.0,102.697,490.247,-15.0,22.0,205.395,False,False,True,21.657,housing|node1
4.0,-14.0,99.851,504.536,-15.0,20.0,199.702,False,False,True,21.657,housing|node1
4.0,-12.0,95.062,516.251,-15.0,30.0,190.124,False,False,True,21.657,housing|node1
4.0,-10.0,83.174,525.113,-15.0,24.0,166.347,False,False,True,21.657,housing|node1
4.0,-8.0,68.119,530.902,-15.0,34.0,136.239,False,False,True,21.657,housing|node1
4.0,-6.0,75.561,187.605,-15.0,60.0,151.121,False,False,True,21.657,housing|node1
4.0,-4.0,75.431,187.327,-15.0,58.0,150.862,False,False,True,21.657,housing|node1
4.0,-2.0,75.583,187.483,-15.0,60.0,151.167,False,False,True,21.657,housing|node1
4.0,0.0,83.957,521.27,170.0,30.0,167.914,False,False,True,21.657,housing|node1
4.0,2.0,96.636,510.772,170.0,30.0,193.272,False,False,True,21.657,housing|node1
4.0,4.0,101.811,497.327,170.0,26.0,203.622,False,False,True,21.657,housing|node1
4.0,6.0,112.699,210.635,-63.958,48.0,225.399,False,False,True,21.657,housing|node1
4.0,8.0,125.294,215.801,-82.023,50.0,250.587,False,False,True,21.657,housing|node1
4.0,10.0,132.931,216.057,-97.452,56.0,265.862,False,False,True,21.657,housing|node1
4.0,12.0,132.48,207.996,-110.005,46.0,264.96,False,False,True,21.657,housing|node1
4.0,14.0,125.463,192.384,-119.504,34.0,250.925,False,False,True,21.657,housing|node1
4.0,16.0,117.28,176.672,-125.84,36.0,234.56,False,False,True,21.657,housing|node1
4.0,18.0,108.208,161.49,-128.977,34.0,216.417,False,False,True,21.657,housing|node1
4.0,20.0,98.451,147.632,-128.948,38.0,196.902,False,False,True,21.657,housing|node1
4.0,22.0,85.326,131.614,-125.854,34.0,170.652,False,False,True,21.657,housing|node1
4.0,24.0,70.969,116.165,-119.866,36.0,141.937,False,False,True,21.657,housing|node1
4.0,26.0,57.261,104.949,-111.21,48.0,114.522,False,False,True,21.657,housing|node1
4.0,28.0,44.935,99.137,-100.17,60.0,89.871,False,False,True,21.657,housing|node1
4.0,30.0,44.145,160.921,25.832,112.0,68.615,False,True,True,21.657,housing|node1
4.0,32.0,36.741,153.256,35.732,126.0,56.291,False,True,True,21.657,housing|node1
4.0,34.0,29.279,144.868,45.119,144.0,43.517,False,True,True,20.458,node3|node7
4.0,36.0,21.991,136.275,54.525,164.0,30.553,False,True,True,18.456,node3|node7
6.0,-36.0,61.64,173.157,-15.0,66.0,123.28,False,False,True,18.456,node3|node7
6.0,-34.0,61.746,173.266,-15.0,66.0,123.491,False,False,True,20.458,node3|node7
6.0,-32.0,69.37,197.598,256.788,46.0,138.74,False,False,True,21.505,housing|node1
6.0,-30.0,74.366,218.691,255.193,50.0,148.732,False,False,True,21.505,housing|node1
6.0,-28.0,76.985,236.912,250.713,50.0,153.97,False,False,True,21.505,housing|node1
6.0,-26.0,78.096,256.432,243.294,52.0,156.193,False,False,True,21.505,housing|node1
6.0,-24.0,77.219,277.294,232.949,50.0,154.438,False,False,True,21.505,housing|node1
6.0,-22.0,75.211,297.883,219.76,62.0,150.421,False,False,True,21.505,housing|node1
6.0,-20.0,70.6,469.187,-15.0,30.0,141.199,False,False,True,21.505,housing|node1
6.0,-18.0,69.125,484.633,-15.0,24.0,138.249,False,False,True,21.505,housing|node1
6.0,-16.0,67.135,497.793,-15.0,34.0,134.269,False,False,True,21.505,housing|node1
6.0,-14.0,58.35,508.347,-15.0,32.0,116.7,False,False,True,21.505,housing|node1
6.0,-12.0,61.757,173.309,-15.0,66.0,123.514,False,False,True,21.505,housing|node1
6.0,-10.0,52.97,386.711,170.0,40.0,105.941,False,False,True,21.505,housing|node1
6.0,-8.0,63.002,412.363,170.0,42.0,126.003,False,False,True,21.505,housing|node1
6.0,-6.0,79.382,520.028,170.0,22.0,158.764,False,False,True,21.505,housing|node1
6.0,-4.0,104.113,514.772,170.0,26.0,208.226,False,False,True,21.505,housing|node1
6.0,-2.0,122.06,506.273,170.0,28.0,244.12,False,False,True,21.505,housing|node1
6.0,0.0,130.694,494.671,170.0,26.0,261.387,False,False,True,21.505,housing|node1
6.0,2.0,132.05,480.173,170.0,24.0,264.101,False,False,True,21.505,housing|node1
6.0,4.0,127.386,463.047,170.0,22.0,254.771,False,False,True,21.505,housing|node1
6.0,6.0,131.382,199.294,-120.165,46.0,262.764,False,False,True,21.505,housing|node1
6.0,8.0,136.854,194.795,-134.743,46.0,273.708,False,False,True,21.505,housing|node1
6.0,10.0,136.049,183.376,-146.378,42.0,272.099,False,False,True,21.505,housing|node1
6.0,12.0,130.293,166.475,-154.902,34.0,260.587,False,False,True,21.505,housing|node1
6.0,14.0,123.032,149.04,-160.216,32.0,246.064,False,False,True,21.505,housing|node1
6.0,16.0,114.81,132.496,-162.294,36.0,229.621,False,False,True,21.505,housing|node1
6.0,18.0,105.629,117.52,-161.179,36.0,211.258,False,False,True,21.505,housing|node1
6.0,20.0,93.205,100.358,-156.983,30.0,186.41,False,False,True,21.505,housing|node1
6.0,22.0,79.586,83.937,-149.886,34.0,159.173,False,False,True,21.505,housing|node1
6.0,24.0,65.94,72.41,-140.126,40.0,131.881,False,False,True,21.505,housing|node1
6.0,26.0,52.831,67.431,-127.996,54.0,105.661,False,False,True,21.505,housing|node1
6.0,28.0,45.777,161.53,9.153,110.0,72.145,False,True,True,21.505,housing|node1
6.0,30.0,34.94,303.165,170.0,46.0,69.881,False,False,True,21.505,housing|node1
6.0,32.0,34.177,301.638,170.0,50.0,68.354,False,False,True,21.505,housing|node1
6.0,34.0,33.4,300.083,170.0,50.0,66.799,False,False,True,20.458,node3|node7
6.0,36.0,32.609,298.502,170.0,50.0,65.218,False,False,True,18.456,node4|node8
8.0,-36.0,48.609,159.707,-15.0,72.0,97.218,False,False,True,18.456,node4|node8
8.0,-34.0,50.524,213.852,220.563,54.0,101.047,False,False,True,20.458,node5|node9
8.0,-32.0,56.559,232.007,218.388,60.0,113.118,False,False,True,21.292,housing|node1
8.0,-30.0,60.634,247.939,213.233,62.0,121.269,False,False,True,21.292,housing|node1
8.0,-28.0,63.009,265.277,205.2,58.0,126.018,False,False,True,21.292,housing|node1
8.0,-26.0,63.511,283.85,194.31,54.0,127.022,False,False,True,21.292,housing|node1
8.0,-24.0,63.407,301.625,180.652,64.0,126.814,False,False,True,21.292,housing|node1
8.0,-22.0,64.459,315.442,170.0,144.0,128.917,False,False,True,21.292,housing|node1
8.0,-20.0,67.591,325.422,170.0,86.0,135.182,False,False,True,21.292,housing|node1
8.0,-18.0,71.538,336.206,170.0,72.0,143.076,False,False,True,21.292,housing|node1
8.0,-16.0,76.391,347.236,170.0,54.0,152.782,False,False,True,21.292,housing|node1
8.0,-14.0,82.264,358.708,170.0,44.0,164.528,False,False,True,21.292,housing|node1
8.0,-12.0,90.457,388.346,170.0,42.0,180.914,False,False,True,21.292,housing|node1
8.0,-10.0,101.273,418.938,170.0,38.0,202.547,False,False,True,21.292,housing|node1
8.0,-8.0,118.679,502.615,170.0,18.0,237.359,False,False,True,21.292,housing|node1
8.0,-6.0,142.573,496.22,170.0,24.0,285.145,False,False,True,21.292,housing|node1
8.0,-4.0,156.86,486.621,170.0,24.0,313.721,False,False,True,21.292,housing|node1
8.0,-2.0,160.256,473.965,170.0,24.0,320.512,False,False,True,21.292,housing|node1
8.0,0.0,156.395,458.469,170.0,22.0,312.79,False,False,True,21.292,housing|node1
8.0,2.0,147.46,440.411,170.0,22.0,294.92,False,False,True,21.292,housing|node1
8.0,4.0,135.113,420.125,170.0,24.0,270.225,False,False,True,21.292,housing|node1
8.0,6.0,141.468,166.901,-169.407,42.0,282.936,False,False,True,21.292,housing|node1
8.0,8.0,141.264,153.115,-180.055,40.0,282.528,False,False,True,21.292,housing|node1
8.0,10.0,136.801,134.156,-187.541,34.0,273.602,False,False,True,21.292,housing|node1
8.0,12.0,130.896,114.889,-191.778,32.0,261.792,False,False,True,21.292,housing|node1
8.0,14.0,123.974,96.924,-192.747,32.0,247.948,False,False,True,21.292,housing|node1
8.0,16.0,115.706,80.418,-190.503,34.0,231.412,False,False,True,21.292,housing|node1
8.0,18.0,104.685,61.351,-185.17,28.0,209.371,False,False,True,21.292,housing|node1
8.0,20.0,92.473,44.061,-176.935,32.0,184.946,False,False,True,21.292,housing|node1
8.0,22.0,79.491,31.814,-166.05,32.0,158.981,False,False,True,21.292,housing|node1
8.0,24.0,65.709,27.268,-152.815,44.0,131.417,False,False,True,21.292,housing|node1
8.0,26.0,50.944,28.969,-137.579,72.0,101.889,False,False,True,21.292,housing|node1
8.0,28.0,45.334,285.689,170.0,38.0,90.667,False,False,True,21.292,housing|node1
8.0,30.0,44.286,284.059,170.0,38.0,88.573,False,False,True,21.292,housing|node1
8.0,32.0,43.226,282.409,170.0,38.0,86.453,False,False,True,21.292,housing|node1
8.0,34.0,42.166,280.74,170.0,38.0,84.333,False,False,True,20.458,node3|node7
8.0,36.0,41.111,279.054,170.0,40.0,82.223,False,False,True,18.456,node3|node7
10.0,-36.0,36.579,147.224,-15.0,88.0,73.158,False,False,True,18.456,node5|node9
10.0,-34.0,36.565,147.209,-15.0,88.0,73.129,False,False,True,20.458,node3|node7
10.0,-32.0,46.322,252.431,177.279,72.0,92.644,False,False,True,21.019,housing|node1
10.0,-30.0,50.339,267.515,170.0,68.0,100.677,False,False,True,21.019,housing|node1
10.0,-28.0,58.245,279.655,170.0,64.0,116.49,False,False,True,21.019,housing|node1
10.0,-26.0,66.175,292.268,170.0,52.0,132.349,False,False,True,21.019,housing|node1
10.0,-24.0,74.856,304.757,170.0,48.0,149.713,False,False,True,21.019,housing|node1
10.0,-22.0,84.17,317.325,170.0,48.0,168.34,False,False,True,21.019,housing|node1
10.0,-20.0,94.144,330.395,170.0,52.0,188.289,False,False,True,21.019,housing|node1
10.0,-18.0,104.529,343.951,170.0,56.0,209.058,False,False,True,21.019,housing|node1
10.0,-16.0,115.632,358.445,170.0,106.0,231.264,False,False,True,21.019,housing|node1
10.0,-14.0,125.683,377.626,170.0,72.0,251.366,False,False,True,21.019,housing|node1
10.0,-12.0,137.911,406.173,170.0,44.0,275.822,False,False,True,21.019,housing|node1
10.0,-10.0,155.438,480.796,170.0,16.0,310.876,False,False,True,21.019,housing|node1
10.0,-8.0,178.373,473.31,170.0,28.0,356.745,False,False,True,21.019,housing|node1
10.0,-6.0,185.994,462.662,170.0,28.0,371.989,False,False,True,21.019,housing|node1
10.0,-4.0,181.716,449.012,170.0,24.0,363.432,False,False,True,21.019,housing|node1
10.0,-2.0,171.557,432.584,170.0,22.0,343.115,False,False,True,21.019,housing|node1
10.0,0.0,157.933,413.665,170.0,22.0,315.865,False,False,True,21.019,housing|node1
10.0,2.0,141.793,392.596,170.0,22.0,283.586,False,False,True,21.019,housing|node1
10.0,4.0,147.708,133.146,-200.888,40.0,295.417,False,False,True,21.019,housing|node1
10.0,6.0,148.537,117.004,-210.487,38.0,297.075,False,False,True,21.019,housing|node1
10.0,8.0,145.787,96.068,-216.881,32.0,291.574,False,False,True,21.019,housing|node1
10.0,10.0,141.771,74.383,-219.992,30.0,283.543,False,False,True,21.019,housing|node1
10.0,12.0,136.562,54.372,-219.812,30.0,273.123,False,False,True,21.019,housing|node1
10.0,14.0,129.881,35.923,-216.406,32.0,259.761,False,False,True,21.019,housing|node1
10.0,16.0,121.172,14.125,-209.909,24.0,242.344,False,False,True,21.019,housing|node1
10.0,18.0,111.362,-15.0,-200.519,26.0,222.725,False,False,True,21.019,housing|node1
10.0,20.0,96.419,-15.0,-188.497,14.0,192.837,False,False,True,21.019,housing|node1
10.0,22.0,77.785,-15.0,-174.153,14.0,155.569,False,False,True,21.019,housing|node1
10.0,24.0,65.041,-15.0,-157.846,34.0,130.082,False,False,True,21.019,housing|node1
10.0,26.0,50.81,-15.0,-139.966,74.0,101.619,False,False,True,21.019,housing|node1
10.0,28.0,47.773,263.363,170.0,42.0,95.546,False,False,True,21.019,housing|node1
10.0,30.0,46.672,261.65,170.0,42.0,93.344,False,False,True,21.019,housing|node1
10.0,32.0,45.564,259.927,170.0,42.0,91.128,False,False,True,21.019,housing|node1
10.0,34.0,44.451,258.194,170.0,42.0,88.901,False,False,True,20.458,node5|node9
10.0,36.0,43.333,256.456,170.0,42.0,86.666,False,False,True,18.456,node5|node9
12.0,-36.0,36.602,230.284,170.0,62.0,73.204,False,False,True,18.456,node4|node8
12.0,-34.0,46.904,244.926,170.0,68.0,93.809,False,False,True,20.458,node3|node7
12.0,-32.0,55.787,257.185,170.0,64.0,111.574,False,False,True,20.686,housing|node1
12.0,-30.0,65.145,269.704,170.0,58.0,130.291,False,False,True,20.686,housing|node1
12.0,-28.0,74.791,282.458,170.0,54.0,149.583,False,False,True,20.686,housing|node1
12.0,-26.0,85.04,296.249,170.0,50.0,170.08,False,False,True,20.686,housing|node1
12.0,-24.0,95.953,310.934,170.0,44.0,191.907,False,False,True,20.686,housing|node1
12.0,-22.0,107.361,326.737,170.0,36.0,214.722,False,False,True,20.686,housing|node1
12.0,-20.0,120.113,342.688,170.0,30.0,240.226,False,False,True,20.686,housing|node1
12.0,-18.0,134.36,360.287,170.0,32.0,268.721,False,False,True,20.686,housing|node1
12.0,-16.0,150.319,379.716,170.0,32.0,300.638,False,False,True,20.686,housing|node1
12.0,-14.0,168.412,400.362,170.0,36.0,336.823,False,False,True,20.686,housing|node1
12.0,-12.0,189.081,454.984,170.0,12.0,378.162,False,False,True,20.686,housing|node1
12.0,-10.0,208.118,446.46,170.0,62.0,416.235,False,False,True,20.686,housing|node1
12.0,-8.0,198.319,434.825,170.0,24.0,396.638,False,False,True,20.686,housing|node1
12.0,-6.0,185.694,420.247,170.0,20.0,371.389,False,False,True,20.686,housing|node1
12.0,-4.0,170.724,402.96,170.0,18.0,341.447,False,False,True,20.686,housing|node1
12.0,-2.0,153.696,383.259,170.0,16.0,307.392,False,False,True,20.686,housing|node1
12.0,0.0,150.361,107.125,-217.087,36.0,300.722,False,False,True,20.686,housing|node1
12.0,2.0,155.998,93.479,-228.688,36.0,311.995,False,False,True,20.686,housing|node1
12.0,4.0,158.424,74.902,-237.187,38.0,316.849,False,False,True,20.686,housing|node1
12.0,6.0,158.035,50.851,-242.444,26.0,316.07,False,False,True,20.686,housing|node1
12.0,8.0,156.554,26.823,-244.39,26.0,313.107,False,False,True,20.686,housing|node1
12.0,10.0,153.897,3.56,-243.03,28.0,307.794,False,False,True,20.686,housing|node1
12.0,12.0,147.801,-15.0,-238.439,32.0,295.601,False,False,True,20.686,housing|node1
12.0,14.0,122.215,-15.0,-211.797,42.0,244.431,False,False,True,20.686,housing|node1
12.0,16.0,97.279,-15.0,-186.607,34.0,194.559,False,False,True,20.686,housing|node1
12.0,18.0,74.591,-15.0,-163.961,40.0,149.183,False,False,True,20.686,housing|node1
12.0,20.0,47.088,245.174,170.0,36.0,94.176,False,False,True,20.686,housing|node1
12.0,22.0,45.822,243.451,170.0,36.0,91.644,False,False,True,20.686,housing|node1
12.0,24.0,44.563,241.718,170.0,36.0,89.125,False,False,True,20.686,housing|node1
12.0,26.0,43.312,239.98,170.0,36.0,86.624,False,False,True,20.686,housing|node1
12.0,28.0,42.072,238.237,170.0,38.0,84.144,False,False,True,20.686,housing|node1
12.0,30.0,40.844,236.492,170.0,36.0,81.689,False,False,True,20.686,housing|node1
12.0,32.0,40.844,236.492,170.0,36.0,81.689,False,False,True,12.092,housing|gripper_claw_left
12.0,34.0,,,,,,False,False,False,-2.494,housing|gripper_claw_left
12.0,36.0,40.844,236.492,170.0,36.0,81.689,False,False,True,6.574,housing|gripper_claw_left
14.0,-36.0,46.771,230.376,170.0,54.0,93.542,False,False,True,18.456,node5|node9
14.0,-34.0,58.15,246.783,170.0,42.0,116.299,False,False,True,20.293,housing|node1
14.0,-32.0,70.618,263.279,170.0,44.0,141.236,False,False,True,20.293,housing|node1
14.0,-30.0,83.038,278.755,170.0,46.0,166.076,False,False,True,20.293,housing|node1
14.0,-28.0,94.862,293.533,170.0,42.0,189.724,False,False,True,20.293,housing|node1
14.0,-26.0,107.877,308.733,170.0,42.0,215.755,False,False,True,20.293,housing|node1
14.0,-24.0,121.703,325.702,170.0,42.0,243.406,False,False,True,20.293,housing|node1
14.0,-22.0,136.947,343.956,170.0,36.0,273.893,False,False,True,20.293,housing|node1
14.0,-20.0,153.815,364.26,170.0,30.0,307.629,False,False,True,20.293,housing|node1
14.0,-18.0,172.84,387.163,170.0,24.0,345.68,False,False,True,20.293,housing|node1
14.0,-16.0,195.182,431.996,170.0,10.0,390.365,False,False,True,20.293,housing|node1
14.0,-14.0,206.493,425.659,170.0,12.0,412.987,False,False,True,20.293,housing|node1
14.0,-12.0,198.113,416.16,170.0,12.0,396.227,False,False,True,20.293,housing|node1
14.0,-10.0,187.161,403.608,170.0,12.0,374.323,False,False,True,20.293,housing|node1
14.0,-8.0,173.916,388.178,170.0,14.0,347.831,False,False,True,20.293,housing|node1
14.0,-6.0,158.763,370.113,170.0,18.0,317.527,False,False,True,20.293,housing|node1
14.0,-4.0,150.89,77.938,-228.443,38.0,301.78,False,False,True,20.293,housing|node1
14.0,-2.0,160.192,64.2,-241.888,34.0,320.384,False,False,True,20.293,housing|node1
14.0,0.0,167.228,47.481,-252.386,36.0,334.456,False,False,True,20.293,housing|node1
14.0,2.0,171.781,26.244,-259.741,36.0,343.562,False,False,True,20.293,housing|node1
14.0,4.0,174.668,-15.0,-263.825,20.0,349.336,False,False,True,20.293,housing|node1
14.0,6.0,162.783,-15.0,-264.579,12.0,325.566,False,False,True,20.293,housing|node1
14.0,8.0,137.563,-15.0,-226.89,36.0,275.125,False,False,True,20.293,housing|node1
14.0,10.0,115.32,-15.0,-204.477,42.0,230.64,False,False,True,20.293,housing|node1
14.0,12.0,95.103,-15.0,-184.472,44.0,190.205,False,False,True,20.293,housing|node1
14.0,14.0,76.605,-15.0,-165.846,52.0,153.211,False,False,True,20.293,housing|node1
14.0,16.0,59.465,-15.0,-148.622,64.0,118.931,False,False,True,20.293,housing|node1
14.0,18.0,39.577,219.625,170.0,44.0,79.154,False,False,True,20.293,housing|node1
14.0,20.0,38.409,217.88,170.0,46.0,76.819,False,False,True,20.293,housing|node1
14.0,22.0,38.409,217.88,170.0,46.0,76.819,False,False,True,20.293,housing|node1
